"Year";"Regime";"Regime Name";"Absolute number of sanctions";"Cumulative number of sanctions"
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUS";"RUS";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2009;"RUSDA";"RUSDA";0;0
2010;"IRQ";"IRAQ";0;75
2010;"TERR";"TERRORIST GROUPS";0;12
2010;"TAQA";"AL-QAEDA";11;85
2010;"AFG";"AFGHANISTAN";5;111
2010;"COD";"DEMOCRATIC REPUBLIC OF CONGO";4;30
2010;"SDN";"SUDAN";0;3
2010;"BLR";"BELARUS";0;4
2010;"IRN";"IRAN";20;36
2010;"PRK";"NORTH KOREA";1;21
2010;"GIN";"GUINEA";0;0
2010;"SOM";"SOMALIA";8;8
2010;"TUN";"TUNISIA";0;0
2010;"LBY";"LIBYA";0;0
2010;"SYR";"SYRIAN ARAB REPUBLIC";0;0
2010;"GNB";"GUINEA-BISSAU";0;0
2010;"UKR";"UKRAINE";0;0
2010;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2010;"YEM";"YEMEN";0;0
2010;"SSD";"SOUTH SUDAN";0;0
2010;"BDI";"BURUNDI";0;0
2010;"VEN";"VENEZUELA";0;0
2010;"MMR";"MYANMAR/BURMA";0;0
2010;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2010;"CHEM";"CHEMICAL WEAPONS";0;0
2010;"NIC";"NICARAGUA";0;0
2010;"CYB";"CYBER-ATTACKS";0;0
2010;"TUR";"TURKEY";0;0
2010;"HR";"HUMAN RIGHTS";0;0
2010;"MLI";"MALI";0;0
2010;"HTI";"HAÏTI";0;0
2010;"MDA";"MOLDOVA";0;0
2010;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2010;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2010;"GTM";"GUATEMALA";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUS";"RUS";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2010;"RUSDA";"RUSDA";0;0
2011;"IRQ";"IRAQ";0;75
2011;"TERR";"TERRORIST GROUPS";0;12
2011;"TAQA";"AL-QAEDA";29;114
2011;"AFG";"AFGHANISTAN";4;115
2011;"COD";"DEMOCRATIC REPUBLIC OF CONGO";2;32
2011;"SDN";"SUDAN";0;3
2011;"BLR";"BELARUS";0;4
2011;"IRN";"IRAN";99;135
2011;"PRK";"NORTH KOREA";2;23
2011;"GIN";"GUINEA";0;0
2011;"SOM";"SOMALIA";2;10
2011;"TUN";"TUNISIA";0;0
2011;"LBY";"LIBYA";37;37
2011;"SYR";"SYRIAN ARAB REPUBLIC";46;46
2011;"GNB";"GUINEA-BISSAU";0;0
2011;"UKR";"UKRAINE";0;0
2011;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2011;"YEM";"YEMEN";0;0
2011;"SSD";"SOUTH SUDAN";0;0
2011;"BDI";"BURUNDI";0;0
2011;"VEN";"VENEZUELA";0;0
2011;"MMR";"MYANMAR/BURMA";0;0
2011;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2011;"CHEM";"CHEMICAL WEAPONS";0;0
2011;"NIC";"NICARAGUA";0;0
2011;"CYB";"CYBER-ATTACKS";0;0
2011;"TUR";"TURKEY";0;0
2011;"HR";"HUMAN RIGHTS";0;0
2011;"MLI";"MALI";0;0
2011;"HTI";"HAÏTI";0;0
2011;"MDA";"MOLDOVA";0;0
2011;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2011;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2011;"GTM";"GUATEMALA";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUS";"RUS";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2011;"RUSDA";"RUSDA";0;0
2012;"IRQ";"IRAQ";0;75
2012;"TERR";"TERRORIST GROUPS";0;12
2012;"TAQA";"AL-QAEDA";63;177
2012;"AFG";"AFGHANISTAN";14;129
2012;"COD";"DEMOCRATIC REPUBLIC OF CONGO";7;39
2012;"SDN";"SUDAN";0;3
2012;"BLR";"BELARUS";0;4
2012;"IRN";"IRAN";33;168
2012;"PRK";"NORTH KOREA";3;26
2012;"GIN";"GUINEA";0;0
2012;"SOM";"SOMALIA";1;11
2012;"TUN";"TUNISIA";0;0
2012;"LBY";"LIBYA";0;37
2012;"SYR";"SYRIAN ARAB REPUBLIC";60;106
2012;"GNB";"GUINEA-BISSAU";6;6
2012;"UKR";"UKRAINE";0;0
2012;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2012;"YEM";"YEMEN";0;0
2012;"SSD";"SOUTH SUDAN";0;0
2012;"BDI";"BURUNDI";0;0
2012;"VEN";"VENEZUELA";0;0
2012;"MMR";"MYANMAR/BURMA";0;0
2012;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2012;"CHEM";"CHEMICAL WEAPONS";0;0
2012;"NIC";"NICARAGUA";0;0
2012;"CYB";"CYBER-ATTACKS";0;0
2012;"TUR";"TURKEY";0;0
2012;"HR";"HUMAN RIGHTS";0;0
2012;"MLI";"MALI";0;0
2012;"HTI";"HAÏTI";0;0
2012;"MDA";"MOLDOVA";0;0
2012;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2012;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2012;"GTM";"GUATEMALA";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUS";"RUS";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2012;"RUSDA";"RUSDA";0;0
2013;"IRQ";"IRAQ";0;75
2013;"TERR";"TERRORIST GROUPS";0;12
2013;"TAQA";"AL-QAEDA";16;193
2013;"AFG";"AFGHANISTAN";2;131
2013;"COD";"DEMOCRATIC REPUBLIC OF CONGO";0;39
2013;"SDN";"SUDAN";0;3
2013;"BLR";"BELARUS";0;4
2013;"IRN";"IRAN";9;177
2013;"PRK";"NORTH KOREA";15;41
2013;"GIN";"GUINEA";0;0
2013;"SOM";"SOMALIA";0;11
2013;"TUN";"TUNISIA";0;0
2013;"LBY";"LIBYA";0;37
2013;"SYR";"SYRIAN ARAB REPUBLIC";0;106
2013;"GNB";"GUINEA-BISSAU";0;6
2013;"UKR";"UKRAINE";0;0
2013;"CAF";"CENTRAL AFRICAN REPUBLIC";0;0
2013;"YEM";"YEMEN";0;0
2013;"SSD";"SOUTH SUDAN";0;0
2013;"BDI";"BURUNDI";0;0
2013;"VEN";"VENEZUELA";0;0
2013;"MMR";"MYANMAR/BURMA";0;0
2013;"EUAQ";"EU AUTONOMOUS AL-QAEDA";0;0
2013;"CHEM";"CHEMICAL WEAPONS";0;0
2013;"NIC";"NICARAGUA";0;0
2013;"CYB";"CYBER-ATTACKS";0;0
2013;"TUR";"TURKEY";0;0
2013;"HR";"HUMAN RIGHTS";0;0
2013;"MLI";"MALI";0;0
2013;"HTI";"HAÏTI";0;0
2013;"MDA";"MOLDOVA";0;0
2013;"HAM";"HAMAS AND PALESTINIAN ISLAMIC JIHAD";0;0
2013;"SDNZ";"SUDAN EU AUTONOMOUS";0;0
2013;"GTM";"GUATEMALA";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUS";"RUS";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
2013;"RUSDA";"RUSDA";0;0
